age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,Customer_ID,Transaction_Date,Transaction_Amount,Subscription_Status
38,blue-collar,married,primary,no,489,yes,no,cellular,2,feb,218,1,-1,0,unknown,no,29193,2024-02-27,34.42,no
40,services,divorced,secondary,no,687,yes,no,cellular,2,feb,531,1,208,1,success,yes,29194,2024-06-24,49.72,yes
40,services,divorced,secondary,no,687,yes,no,cellular,2,feb,531,1,208,1,success,yes,29194,2024-07-08,62.84,yes
44,management,married,secondary,no,991,no,no,cellular,2,feb,194,1,-1,0,unknown,no,29195,2023-05-21,129.31,no
44,management,married,secondary,no,991,no,no,cellular,2,feb,194,1,-1,0,unknown,no,29195,2023-08-21,128.99,no
44,management,married,secondary,no,991,no,no,cellular,2,feb,194,1,-1,0,unknown,no,29195,2023-07-26,65.58,no
48,admin.,single,secondary,no,303,yes,yes,cellular,2,feb,142,1,189,4,failure,no,29196,2023-10-28,32.0,no
48,admin.,single,secondary,no,303,yes,yes,cellular,2,feb,142,1,189,4,failure,no,29196,2024-10-21,39.23,no
48,admin.,single,secondary,no,303,yes,yes,cellular,2,feb,142,1,189,4,failure,no,29196,2024-11-19,38.18,no
48,admin.,single,secondary,no,303,yes,yes,cellular,2,feb,142,1,189,4,failure,no,29196,2023-06-06,15.93,no
35,management,single,tertiary,no,688,no,no,cellular,2,feb,504,1,-1,0,unknown,no,29197,2024-10-23,90.32,no
35,management,single,tertiary,no,688,no,no,cellular,2,feb,504,1,-1,0,unknown,no,29197,2024-12-21,76.09,no
35,management,single,tertiary,no,688,no,no,cellular,2,feb,504,1,-1,0,unknown,no,29197,2024-02-03,64.06,no
35,management,single,tertiary,no,688,no,no,cellular,2,feb,504,1,-1,0,unknown,no,29197,2023-09-19,51.43,no
35,management,single,tertiary,no,688,no,no,cellular,2,feb,504,1,-1,0,unknown,no,29197,2024-06-30,39.6,no
28,management,single,tertiary,no,224,yes,no,cellular,2,feb,97,3,-1,0,unknown,no,29198,2024-07-17,28.66,no
28,management,single,tertiary,no,224,yes,no,cellular,2,feb,97,3,-1,0,unknown,no,29198,2023-08-06,32.87,no
28,management,single,tertiary,no,224,yes,no,cellular,2,feb,97,3,-1,0,unknown,no,29198,2024-09-14,16.41,no
31,technician,single,tertiary,no,1625,no,no,cellular,2,feb,158,1,-1,0,unknown,no,29199,2024-01-30,196.02,no
31,technician,single,tertiary,no,1625,no,no,cellular,2,feb,158,1,-1,0,unknown,no,29199,2023-11-14,115.66,no
31,technician,single,tertiary,no,1625,no,no,cellular,2,feb,158,1,-1,0,unknown,no,29199,2024-02-01,221.65,no
33,management,single,tertiary,no,1021,no,no,cellular,2,feb,734,1,-1,0,unknown,no,29200,2023-07-05,112.39,no
33,management,single,tertiary,no,1021,no,no,cellular,2,feb,734,1,-1,0,unknown,no,29200,2024-07-25,52.28,no
33,management,single,tertiary,no,1021,no,no,cellular,2,feb,734,1,-1,0,unknown,no,29200,2023-05-31,116.89,no
33,management,single,tertiary,no,1021,no,no,cellular,2,feb,734,1,-1,0,unknown,no,29200,2024-07-06,118.4,no
43,management,married,secondary,yes,16,no,no,cellular,2,feb,154,2,-1,0,unknown,no,29201,2023-08-01,1.35,no
43,management,married,secondary,yes,16,no,no,cellular,2,feb,154,2,-1,0,unknown,no,29201,2023-09-01,1.36,no
60,retired,married,tertiary,no,2557,yes,no,cellular,2,feb,415,1,-1,0,unknown,yes,29202,2023-03-24,329.77,yes
60,retired,married,tertiary,no,2557,yes,no,cellular,2,feb,415,1,-1,0,unknown,yes,29202,2023-01-04,130.48,yes
60,retired,married,tertiary,no,2557,yes,no,cellular,2,feb,415,1,-1,0,unknown,yes,29202,2024-09-06,304.21,yes
60,retired,married,tertiary,no,2557,yes,no,cellular,2,feb,415,1,-1,0,unknown,yes,29202,2023-02-15,187.01,yes
60,retired,married,tertiary,no,2557,yes,no,cellular,2,feb,415,1,-1,0,unknown,yes,29202,2023-11-29,271.74,yes
31,admin.,single,secondary,no,338,no,no,cellular,2,feb,155,2,-1,0,unknown,no,29203,2024-09-25,32.69,no
31,admin.,single,secondary,no,338,no,no,cellular,2,feb,155,2,-1,0,unknown,no,29203,2024-08-24,17.47,no
31,admin.,single,secondary,no,338,no,no,cellular,2,feb,155,2,-1,0,unknown,no,29203,2024-11-29,38.62,no
31,admin.,single,secondary,no,338,no,no,cellular,2,feb,155,2,-1,0,unknown,no,29203,2023-07-25,49.91,no
29,management,single,tertiary,no,29,no,no,cellular,2,feb,144,1,-1,0,unknown,no,29204,2023-05-12,2.72,no
29,management,single,tertiary,no,29,no,no,cellular,2,feb,144,1,-1,0,unknown,no,29204,2024-04-13,3.91,no
27,student,single,secondary,no,1625,no,no,cellular,2,feb,180,5,-1,0,unknown,no,29205,2023-12-22,158.35,no
27,student,single,secondary,no,1625,no,no,cellular,2,feb,180,5,-1,0,unknown,no,29205,2024-12-12,141.5,no
27,student,single,secondary,no,1625,no,no,cellular,2,feb,180,5,-1,0,unknown,no,29205,2024-11-24,224.87,no
36,blue-collar,married,secondary,no,-42,no,yes,cellular,2,feb,521,2,193,2,other,no,29206,2024-07-29,92.76,no
36,blue-collar,married,secondary,no,-42,no,yes,cellular,2,feb,521,2,193,2,other,no,29206,2024-05-10,124.98,no
33,management,single,tertiary,no,5437,no,no,cellular,2,feb,78,1,-1,0,unknown,no,29207,2023-05-17,408.63,no
33,management,single,tertiary,no,5437,no,no,cellular,2,feb,78,1,-1,0,unknown,no,29207,2024-03-13,765.65,no
33,management,single,tertiary,no,5437,no,no,cellular,2,feb,78,1,-1,0,unknown,no,29207,2023-12-30,740.69,no
33,management,single,tertiary,no,5437,no,no,cellular,2,feb,78,1,-1,0,unknown,no,29207,2023-07-17,771.86,no
33,management,single,tertiary,no,5437,no,no,cellular,2,feb,78,1,-1,0,unknown,no,29207,2023-11-27,796.39,no
33,admin.,married,secondary,no,3519,no,no,cellular,2,feb,161,1,-1,0,unknown,no,29208,2023-05-09,432.17,no
33,admin.,married,secondary,no,3519,no,no,cellular,2,feb,161,1,-1,0,unknown,no,29208,2023-06-25,234.99,no
33,admin.,married,secondary,no,3519,no,no,cellular,2,feb,161,1,-1,0,unknown,no,29208,2023-10-12,307.96,no
33,admin.,married,secondary,no,3519,no,no,cellular,2,feb,161,1,-1,0,unknown,no,29208,2023-11-07,360.95,no
45,housemaid,married,tertiary,no,40,yes,no,cellular,2,feb,68,1,-1,0,unknown,no,29209,2024-03-13,5.02,no
45,housemaid,married,tertiary,no,40,yes,no,cellular,2,feb,68,1,-1,0,unknown,no,29209,2023-12-17,4.24,no
43,management,married,tertiary,no,0,no,no,cellular,2,feb,319,2,-1,0,unknown,no,29210,2024-06-08,51.82,no
43,management,married,tertiary,no,0,no,no,cellular,2,feb,319,2,-1,0,unknown,no,29210,2023-04-16,73.06,no
43,management,married,tertiary,no,0,no,no,cellular,2,feb,319,2,-1,0,unknown,no,29210,2024-05-12,128.45,no
43,management,married,tertiary,no,0,no,no,cellular,2,feb,319,2,-1,0,unknown,no,29210,2024-12-19,131.78,no
34,blue-collar,married,secondary,no,7,yes,yes,cellular,2,feb,171,2,193,2,other,no,29211,2023-10-21,0.64,no
34,blue-collar,married,secondary,no,7,yes,yes,cellular,2,feb,171,2,193,2,other,no,29211,2024-02-13,0.47,no
43,technician,single,secondary,no,257,yes,no,cellular,2,feb,64,2,-1,0,unknown,no,29212,2024-05-21,21.89,no
43,technician,single,secondary,no,257,yes,no,cellular,2,feb,64,2,-1,0,unknown,no,29212,2023-10-02,17.91,no
43,technician,single,secondary,no,257,yes,no,cellular,2,feb,64,2,-1,0,unknown,no,29212,2023-06-30,26.97,no
43,technician,single,secondary,no,257,yes,no,cellular,2,feb,64,2,-1,0,unknown,no,29212,2024-09-08,36.26,no
43,technician,single,secondary,no,257,yes,no,cellular,2,feb,64,2,-1,0,unknown,no,29212,2023-03-02,35.05,no
53,admin.,divorced,secondary,no,372,no,yes,cellular,2,feb,126,2,-1,0,unknown,no,29213,2023-08-16,41.26,no
53,admin.,divorced,secondary,no,372,no,yes,cellular,2,feb,126,2,-1,0,unknown,no,29213,2023-11-09,26.63,no
59,management,married,tertiary,no,3401,no,no,cellular,2,feb,111,1,-1,0,unknown,no,29214,2023-02-25,366.03,no
59,management,married,tertiary,no,3401,no,no,cellular,2,feb,111,1,-1,0,unknown,no,29214,2024-09-25,423.06,no
59,management,married,tertiary,no,3401,no,no,cellular,2,feb,111,1,-1,0,unknown,no,29214,2023-06-10,318.54,no
59,management,married,tertiary,no,3401,no,no,cellular,2,feb,111,1,-1,0,unknown,no,29214,2023-04-26,209.45,no
46,management,married,tertiary,no,5261,no,no,cellular,2,feb,215,1,-1,0,unknown,no,29215,2024-08-21,415.38,no
46,management,married,tertiary,no,5261,no,no,cellular,2,feb,215,1,-1,0,unknown,no,29215,2024-09-09,347.39,no
35,services,divorced,secondary,no,6,no,no,cellular,2,feb,111,1,-1,0,unknown,no,29216,2024-09-16,0.42,no
35,services,divorced,secondary,no,6,no,no,cellular,2,feb,111,1,-1,0,unknown,no,29216,2024-09-21,0.69,no
26,student,single,secondary,no,2469,no,no,cellular,2,feb,406,1,-1,0,unknown,no,29217,2023-12-04,292.41,no
26,student,single,secondary,no,2469,no,no,cellular,2,feb,406,1,-1,0,unknown,no,29217,2024-06-06,351.37,no
26,student,single,secondary,no,2469,no,no,cellular,2,feb,406,1,-1,0,unknown,no,29217,2024-11-10,129.67,no
49,self-employed,married,tertiary,no,147,no,yes,cellular,2,feb,559,1,189,4,failure,no,29218,2023-07-24,18.7,no
49,self-employed,married,tertiary,no,147,no,yes,cellular,2,feb,559,1,189,4,failure,no,29218,2023-11-01,16.19,no
49,self-employed,married,tertiary,no,147,no,yes,cellular,2,feb,559,1,189,4,failure,no,29218,2023-07-01,20.13,no
49,self-employed,married,tertiary,no,147,no,yes,cellular,2,feb,559,1,189,4,failure,no,29218,2023-05-05,20.29,no
40,management,married,tertiary,no,0,yes,no,cellular,2,feb,279,1,-1,0,unknown,no,29219,2023-08-12,98.37,no
40,management,married,tertiary,no,0,yes,no,cellular,2,feb,279,1,-1,0,unknown,no,29219,2024-11-06,98.51,no
40,management,married,tertiary,no,0,yes,no,cellular,2,feb,279,1,-1,0,unknown,no,29219,2023-11-14,103.25,no
40,management,married,tertiary,no,0,yes,no,cellular,2,feb,279,1,-1,0,unknown,no,29219,2024-07-09,105.07,no
40,management,married,tertiary,no,0,yes,no,cellular,2,feb,279,1,-1,0,unknown,no,29219,2023-12-19,59.4,no
53,technician,single,tertiary,no,-167,yes,yes,cellular,2,feb,289,1,-1,0,unknown,no,29220,2024-04-07,108.02,no
53,technician,single,tertiary,no,-167,yes,yes,cellular,2,feb,289,1,-1,0,unknown,no,29220,2024-01-10,128.07,no
61,housemaid,single,unknown,no,893,no,no,telephone,2,feb,324,1,-1,0,unknown,no,29221,2024-09-06,90.43,no
61,housemaid,single,unknown,no,893,no,no,telephone,2,feb,324,1,-1,0,unknown,no,29221,2024-02-07,79.75,no
36,unemployed,married,secondary,no,608,yes,no,cellular,2,feb,114,1,263,3,other,no,29222,2023-02-11,67.42,no
36,unemployed,married,secondary,no,608,yes,no,cellular,2,feb,114,1,263,3,other,no,29222,2024-12-26,38.1,no
36,unemployed,married,secondary,no,608,yes,no,cellular,2,feb,114,1,263,3,other,no,29222,2024-03-11,51.3,no
32,management,married,tertiary,no,141,no,no,cellular,2,feb,64,2,-1,0,unknown,no,29223,2023-07-16,9.54,no
32,management,married,tertiary,no,141,no,no,cellular,2,feb,64,2,-1,0,unknown,no,29223,2024-08-25,8.69,no
32,management,married,tertiary,no,141,no,no,cellular,2,feb,64,2,-1,0,unknown,no,29223,2023-10-28,11.52,no
42,management,married,secondary,no,0,yes,yes,cellular,2,feb,854,1,-1,0,unknown,no,29224,2023-06-15,61.96,no
42,management,married,secondary,no,0,yes,yes,cellular,2,feb,854,1,-1,0,unknown,no,29224,2024-12-12,63.46,no
42,management,married,secondary,no,0,yes,yes,cellular,2,feb,854,1,-1,0,unknown,no,29224,2023-10-24,143.73,no
42,management,married,secondary,no,0,yes,yes,cellular,2,feb,854,1,-1,0,unknown,no,29224,2023-03-06,94.67,no
42,management,married,secondary,no,0,yes,yes,cellular,2,feb,854,1,-1,0,unknown,no,29224,2024-07-23,104.71,no
31,management,single,tertiary,no,630,no,no,cellular,2,feb,70,2,-1,0,unknown,no,29225,2024-04-01,76.12,no
31,management,single,tertiary,no,630,no,no,cellular,2,feb,70,2,-1,0,unknown,no,29225,2024-01-18,36.07,no
31,management,single,tertiary,no,630,no,no,cellular,2,feb,70,2,-1,0,unknown,no,29225,2023-01-24,59.82,no
31,management,single,tertiary,no,630,no,no,cellular,2,feb,70,2,-1,0,unknown,no,29225,2024-10-28,73.37,no
31,management,single,tertiary,no,630,no,no,cellular,2,feb,70,2,-1,0,unknown,no,29225,2023-10-22,41.14,no
28,student,single,secondary,no,689,no,no,cellular,2,feb,36,1,-1,0,unknown,no,29226,2023-04-18,94.53,no
28,student,single,secondary,no,689,no,no,cellular,2,feb,36,1,-1,0,unknown,no,29226,2023-12-07,46.03,no
28,student,single,secondary,no,689,no,no,cellular,2,feb,36,1,-1,0,unknown,no,29226,2023-08-03,75.91,no
28,student,single,secondary,no,689,no,no,cellular,2,feb,36,1,-1,0,unknown,no,29226,2023-10-20,43.58,no
35,services,married,secondary,no,630,yes,no,cellular,2,feb,134,1,271,2,failure,no,29227,2024-03-31,49.95,no
35,services,married,secondary,no,630,yes,no,cellular,2,feb,134,1,271,2,failure,no,29227,2024-09-12,85.19,no
28,unemployed,single,tertiary,no,0,no,no,telephone,2,feb,39,1,-1,0,unknown,no,29228,2024-09-19,76.48,no
28,unemployed,single,tertiary,no,0,no,no,telephone,2,feb,39,1,-1,0,unknown,no,29228,2024-03-25,135.53,no
28,unemployed,single,tertiary,no,0,no,no,telephone,2,feb,39,1,-1,0,unknown,no,29228,2023-08-20,96.15,no
28,unemployed,single,tertiary,no,0,no,no,telephone,2,feb,39,1,-1,0,unknown,no,29228,2024-05-10,50.78,no
28,unemployed,single,tertiary,no,0,no,no,telephone,2,feb,39,1,-1,0,unknown,no,29228,2024-08-02,125.24,no
38,management,married,tertiary,no,1308,yes,no,cellular,2,feb,626,1,-1,0,unknown,yes,29229,2024-02-21,173.94,yes
38,management,married,tertiary,no,1308,yes,no,cellular,2,feb,626,1,-1,0,unknown,yes,29229,2024-05-20,101.87,yes
38,management,married,tertiary,no,1308,yes,no,cellular,2,feb,626,1,-1,0,unknown,yes,29229,2023-11-22,130.92,yes
38,management,married,tertiary,no,1308,yes,no,cellular,2,feb,626,1,-1,0,unknown,yes,29229,2023-05-22,101.32,yes
57,admin.,married,secondary,no,567,yes,no,cellular,2,feb,87,2,265,3,other,no,29230,2023-07-12,43.17,no
57,admin.,married,secondary,no,567,yes,no,cellular,2,feb,87,2,265,3,other,no,29230,2023-08-16,30.56,no
57,admin.,married,secondary,no,567,yes,no,cellular,2,feb,87,2,265,3,other,no,29230,2024-11-05,81.37,no
33,entrepreneur,married,tertiary,no,606,yes,no,cellular,2,feb,194,1,-1,0,unknown,no,29231,2023-12-01,42.36,no
33,entrepreneur,married,tertiary,no,606,yes,no,cellular,2,feb,194,1,-1,0,unknown,no,29231,2024-03-20,72.11,no
33,entrepreneur,married,tertiary,no,606,yes,no,cellular,2,feb,194,1,-1,0,unknown,no,29231,2023-06-01,81.09,no
58,retired,married,secondary,no,1227,no,no,cellular,2,feb,277,1,-1,0,unknown,no,29232,2023-04-07,159.56,no
58,retired,married,secondary,no,1227,no,no,cellular,2,feb,277,1,-1,0,unknown,no,29232,2023-04-17,148.68,no
58,retired,married,secondary,no,1227,no,no,cellular,2,feb,277,1,-1,0,unknown,no,29232,2024-12-18,63.87,no
58,retired,married,secondary,no,1227,no,no,cellular,2,feb,277,1,-1,0,unknown,no,29232,2023-11-02,134.94,no
26,student,single,secondary,no,5569,no,no,cellular,2,feb,236,1,-1,0,unknown,no,29233,2023-07-06,379.11,no
26,student,single,secondary,no,5569,no,no,cellular,2,feb,236,1,-1,0,unknown,no,29233,2023-11-03,719.39,no
26,student,single,secondary,no,5569,no,no,cellular,2,feb,236,1,-1,0,unknown,no,29233,2023-08-15,720.67,no
26,student,single,secondary,no,5569,no,no,cellular,2,feb,236,1,-1,0,unknown,no,29233,2023-05-07,831.34,no
26,student,single,secondary,no,5569,no,no,cellular,2,feb,236,1,-1,0,unknown,no,29233,2024-06-18,626.38,no
41,management,married,secondary,no,0,yes,no,cellular,2,feb,154,2,264,1,other,no,29234,2024-02-10,99.99,no
41,management,married,secondary,no,0,yes,no,cellular,2,feb,154,2,264,1,other,no,29234,2023-02-27,85.32,no
45,management,married,tertiary,no,3857,yes,no,cellular,2,feb,195,1,-1,0,unknown,no,29235,2023-05-26,460.65,no
45,management,married,tertiary,no,3857,yes,no,cellular,2,feb,195,1,-1,0,unknown,no,29235,2023-10-06,261.49,no
45,management,married,tertiary,no,3857,yes,no,cellular,2,feb,195,1,-1,0,unknown,no,29235,2024-05-24,366.75,no
45,management,married,tertiary,no,3857,yes,no,cellular,2,feb,195,1,-1,0,unknown,no,29235,2023-11-24,195.16,no
43,blue-collar,married,secondary,no,1109,yes,no,cellular,2,feb,115,3,264,2,failure,no,29236,2024-10-29,76.8,no
43,blue-collar,married,secondary,no,1109,yes,no,cellular,2,feb,115,3,264,2,failure,no,29236,2024-03-30,118.0,no
60,blue-collar,married,secondary,no,272,no,no,cellular,2,feb,421,1,-1,0,unknown,no,29237,2024-05-02,31.91,no
60,blue-collar,married,secondary,no,272,no,no,cellular,2,feb,421,1,-1,0,unknown,no,29237,2023-08-12,39.4,no
33,management,married,tertiary,no,73,yes,no,cellular,2,feb,214,1,-1,0,unknown,no,29238,2023-05-30,4.46,no
33,management,married,tertiary,no,73,yes,no,cellular,2,feb,214,1,-1,0,unknown,no,29238,2024-02-06,10.51,no
33,management,married,tertiary,no,73,yes,no,cellular,2,feb,214,1,-1,0,unknown,no,29238,2023-01-13,6.62,no
33,management,married,tertiary,no,73,yes,no,cellular,2,feb,214,1,-1,0,unknown,no,29238,2023-09-20,9.4,no
33,management,married,tertiary,no,73,yes,no,cellular,2,feb,214,1,-1,0,unknown,no,29238,2024-06-02,4.13,no
58,retired,married,secondary,no,158,yes,yes,cellular,2,feb,156,5,-1,0,unknown,no,29239,2024-10-28,18.63,no
58,retired,married,secondary,no,158,yes,yes,cellular,2,feb,156,5,-1,0,unknown,no,29239,2023-05-21,20.75,no
58,retired,married,secondary,no,158,yes,yes,cellular,2,feb,156,5,-1,0,unknown,no,29239,2023-01-22,23.15,no
58,retired,married,secondary,no,158,yes,yes,cellular,2,feb,156,5,-1,0,unknown,no,29239,2023-03-08,8.81,no
58,retired,married,secondary,no,158,yes,yes,cellular,2,feb,156,5,-1,0,unknown,no,29239,2023-11-14,11.4,no
45,unemployed,married,primary,no,0,yes,no,cellular,2,feb,570,2,-1,0,unknown,no,29240,2024-11-26,129.46,no
45,unemployed,married,primary,no,0,yes,no,cellular,2,feb,570,2,-1,0,unknown,no,29240,2023-04-20,94.77,no
45,unemployed,married,primary,no,0,yes,no,cellular,2,feb,570,2,-1,0,unknown,no,29240,2023-10-15,102.24,no
38,admin.,divorced,secondary,no,485,yes,no,cellular,2,feb,252,1,-1,0,unknown,no,29241,2024-02-09,72.02,no
38,admin.,divorced,secondary,no,485,yes,no,cellular,2,feb,252,1,-1,0,unknown,no,29241,2023-11-11,41.41,no
38,admin.,divorced,secondary,no,485,yes,no,cellular,2,feb,252,1,-1,0,unknown,no,29241,2023-04-11,41.0,no
29,management,single,tertiary,no,642,no,no,cellular,2,feb,156,3,-1,0,unknown,no,29242,2024-10-08,76.28,no
29,management,single,tertiary,no,642,no,no,cellular,2,feb,156,3,-1,0,unknown,no,29242,2023-07-14,46.01,no
32,blue-collar,single,secondary,no,2142,no,no,cellular,2,feb,406,1,-1,0,unknown,no,29243,2023-09-28,247.31,no
32,blue-collar,single,secondary,no,2142,no,no,cellular,2,feb,406,1,-1,0,unknown,no,29243,2023-12-12,144.01,no
32,blue-collar,single,secondary,no,2142,no,no,cellular,2,feb,406,1,-1,0,unknown,no,29243,2023-06-09,288.25,no
32,blue-collar,single,secondary,no,2142,no,no,cellular,2,feb,406,1,-1,0,unknown,no,29243,2023-08-11,305.82,no
32,blue-collar,single,secondary,no,2142,no,no,cellular,2,feb,406,1,-1,0,unknown,no,29243,2023-04-03,139.97,no
41,services,divorced,secondary,no,840,yes,no,cellular,2,feb,938,1,-1,0,unknown,yes,29244,2023-04-06,57.01,yes
41,services,divorced,secondary,no,840,yes,no,cellular,2,feb,938,1,-1,0,unknown,yes,29244,2024-10-20,80.36,yes
41,services,divorced,secondary,no,840,yes,no,cellular,2,feb,938,1,-1,0,unknown,yes,29244,2024-12-06,88.56,yes
41,services,divorced,secondary,no,840,yes,no,cellular,2,feb,938,1,-1,0,unknown,yes,29244,2024-03-14,71.79,yes
41,services,divorced,secondary,no,840,yes,no,cellular,2,feb,938,1,-1,0,unknown,yes,29244,2023-12-24,66.14,yes
