age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,Customer_ID
45,self-employed,married,secondary,no,2278,no,no,unknown,17,nov,1735,2,-1,0,unknown,no,24648
57,management,married,secondary,no,1502,no,no,telephone,17,nov,340,2,109,11,failure,no,24649
36,management,married,tertiary,no,7,yes,no,cellular,17,nov,501,2,-1,0,unknown,no,24650
32,services,single,unknown,no,2378,no,no,cellular,17,nov,1132,2,-1,0,unknown,yes,24651
54,admin.,married,unknown,no,217,no,no,telephone,17,nov,110,2,-1,0,unknown,no,24652
51,technician,married,secondary,no,856,no,no,cellular,17,nov,99,2,-1,0,unknown,no,24653
49,technician,married,secondary,no,652,no,no,cellular,17,nov,198,2,-1,0,unknown,no,24654
46,management,married,tertiary,no,1375,yes,no,cellular,17,nov,308,3,-1,0,unknown,no,24655
48,admin.,married,secondary,no,2707,no,no,cellular,17,nov,212,2,-1,0,unknown,no,24656
44,management,single,secondary,no,3684,yes,no,cellular,17,nov,35,3,-1,0,unknown,no,24657
30,technician,single,secondary,no,426,yes,no,telephone,17,nov,127,4,111,6,failure,no,24658
35,admin.,married,secondary,no,216,yes,yes,cellular,17,nov,70,3,-1,0,unknown,no,24659
50,management,divorced,tertiary,no,299,no,no,cellular,17,nov,666,3,-1,0,unknown,no,24660
40,blue-collar,divorced,primary,no,-78,no,yes,cellular,17,nov,330,2,-1,0,unknown,no,24661
56,management,single,secondary,no,237,yes,no,telephone,17,nov,117,3,131,4,failure,no,24662
37,admin.,married,tertiary,no,1988,no,no,cellular,17,nov,397,2,-1,0,unknown,no,24663
31,blue-collar,married,secondary,no,1354,yes,yes,cellular,17,nov,222,2,-1,0,unknown,no,24664
39,technician,married,secondary,no,8,no,yes,cellular,17,nov,333,2,96,2,failure,no,24665
50,admin.,divorced,tertiary,no,66,yes,no,cellular,17,nov,77,2,-1,0,unknown,no,24666
45,entrepreneur,married,tertiary,no,1503,no,no,cellular,17,nov,212,3,-1,0,unknown,no,24667
40,admin.,married,secondary,no,1565,yes,yes,cellular,17,nov,288,2,-1,0,unknown,no,24668
43,management,married,tertiary,no,68,yes,no,cellular,17,nov,31,2,-1,0,unknown,no,24669
52,technician,divorced,secondary,no,0,no,no,telephone,17,nov,215,3,-1,0,unknown,no,24670
41,management,married,secondary,no,3018,yes,no,cellular,17,nov,536,2,-1,0,unknown,no,24671
43,services,divorced,secondary,no,1043,yes,no,cellular,17,nov,57,4,119,3,failure,no,24672
34,self-employed,single,tertiary,no,876,yes,no,cellular,17,nov,145,2,-1,0,unknown,no,24673
35,admin.,divorced,secondary,no,0,yes,yes,cellular,17,nov,86,2,-1,0,unknown,no,24674
42,services,married,secondary,no,1027,yes,no,telephone,17,nov,188,2,168,2,failure,no,24675
44,management,married,tertiary,no,724,yes,no,cellular,17,nov,157,2,172,1,failure,no,24676
38,unemployed,single,tertiary,no,324,yes,no,cellular,17,nov,167,3,-1,0,unknown,no,24677
56,admin.,divorced,secondary,no,3337,yes,no,telephone,17,nov,99,3,-1,0,unknown,no,24678
54,technician,married,unknown,no,1162,no,no,telephone,17,nov,37,2,-1,0,unknown,no,24679
42,blue-collar,married,unknown,no,452,yes,no,cellular,17,nov,359,2,-1,0,unknown,no,24680
51,technician,married,secondary,no,614,no,no,cellular,17,nov,85,2,-1,0,unknown,no,24681
41,admin.,married,secondary,no,0,yes,no,cellular,17,nov,595,2,-1,0,unknown,no,24682
44,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,139,3,-1,0,unknown,no,24683
36,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,273,2,131,1,failure,no,24684
43,management,married,tertiary,no,430,no,no,cellular,17,nov,44,2,-1,0,unknown,no,24685
40,unemployed,married,secondary,no,219,yes,no,cellular,17,nov,204,2,196,1,failure,no,24686
53,management,divorced,tertiary,no,627,yes,no,cellular,17,nov,102,3,-1,0,unknown,no,24687
54,admin.,married,secondary,no,2935,yes,yes,cellular,17,nov,137,2,-1,0,unknown,no,24688
58,management,married,tertiary,no,1101,no,no,telephone,17,nov,99,3,-1,0,unknown,no,24689
41,management,single,secondary,no,1286,yes,no,telephone,17,nov,661,4,-1,0,unknown,no,24690
48,technician,married,unknown,no,2106,yes,no,cellular,17,nov,499,2,195,1,failure,no,24691
53,technician,divorced,secondary,no,453,no,no,cellular,17,nov,148,2,-1,0,unknown,no,24692
48,technician,married,tertiary,no,1036,yes,yes,telephone,17,nov,71,2,-1,0,unknown,no,24693
40,unemployed,married,secondary,no,1077,yes,yes,cellular,17,nov,148,2,-1,0,unknown,no,24694
35,technician,divorced,tertiary,no,825,yes,no,cellular,17,nov,273,2,-1,0,unknown,no,24695
43,management,married,tertiary,no,2767,yes,no,cellular,17,nov,374,1,186,7,failure,no,24696
40,technician,married,secondary,no,1269,yes,no,cellular,17,nov,353,1,172,1,failure,no,24697
56,services,married,secondary,no,1150,no,yes,cellular,17,nov,107,1,117,3,failure,no,24698
37,technician,married,secondary,no,5115,yes,no,cellular,17,nov,1210,2,171,4,failure,yes,24699
38,services,married,secondary,no,18,yes,yes,cellular,17,nov,118,2,-1,0,unknown,no,24700
56,management,single,tertiary,no,1092,yes,yes,cellular,17,nov,176,3,186,4,failure,no,24701
37,management,married,secondary,no,121,no,yes,cellular,17,nov,211,2,151,2,failure,no,24702
58,blue-collar,divorced,secondary,no,644,no,yes,cellular,17,nov,220,4,109,4,failure,no,24703
38,services,married,primary,no,0,yes,no,cellular,17,nov,960,2,-1,0,unknown,no,24704
55,housemaid,single,secondary,no,1606,no,no,telephone,17,nov,762,1,-1,0,unknown,no,24705
43,management,single,secondary,no,469,yes,no,cellular,17,nov,181,4,-1,0,unknown,no,24706
38,management,married,tertiary,no,1680,yes,no,cellular,17,nov,414,2,-1,0,unknown,no,24707
51,services,divorced,secondary,no,12,yes,no,cellular,17,nov,150,1,-1,0,unknown,no,24708
45,entrepreneur,married,secondary,no,781,no,yes,cellular,17,nov,652,2,126,2,failure,yes,24709
40,management,single,secondary,no,10378,yes,no,cellular,17,nov,523,3,-1,0,unknown,no,24710
34,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,301,1,-1,0,unknown,no,24711
54,retired,married,secondary,no,1826,yes,no,cellular,17,nov,264,4,-1,0,unknown,no,24712
36,management,married,tertiary,no,6153,no,no,telephone,17,nov,240,3,-1,0,unknown,no,24713
50,technician,married,secondary,no,0,yes,no,cellular,17,nov,114,4,168,2,failure,no,24714
46,self-employed,married,tertiary,no,0,yes,yes,cellular,17,nov,258,1,-1,0,unknown,no,24715
42,technician,married,secondary,no,525,no,no,cellular,17,nov,172,3,-1,0,unknown,no,24716
41,admin.,married,primary,no,611,no,yes,cellular,17,nov,487,1,-1,0,unknown,no,24717
46,admin.,married,secondary,no,4958,yes,no,cellular,17,nov,64,3,150,5,other,no,24718
56,self-employed,divorced,primary,no,97,no,yes,telephone,17,nov,215,1,-1,0,unknown,no,24719
43,blue-collar,married,primary,no,197,yes,no,cellular,17,nov,48,2,-1,0,unknown,no,24720
44,technician,divorced,secondary,no,106,yes,no,unknown,17,nov,17,1,175,1,failure,no,24721
40,blue-collar,single,secondary,no,406,no,no,cellular,17,nov,205,2,-1,0,unknown,no,24722
35,services,divorced,secondary,no,204,yes,no,cellular,17,nov,295,1,186,9,other,no,24723
58,services,married,secondary,no,2479,yes,no,telephone,17,nov,292,1,-1,0,unknown,no,24724
49,technician,single,secondary,no,-188,yes,yes,cellular,17,nov,454,1,-1,0,unknown,yes,24725
48,technician,married,secondary,no,42,yes,yes,cellular,17,nov,92,1,-1,0,unknown,no,24726
35,management,married,tertiary,no,1485,yes,no,cellular,17,nov,104,1,-1,0,unknown,no,24727
48,technician,divorced,secondary,no,0,no,yes,cellular,17,nov,318,1,-1,0,unknown,no,24728
40,blue-collar,married,secondary,no,755,no,no,cellular,17,nov,408,1,117,1,failure,no,24729
42,management,married,tertiary,no,981,yes,no,cellular,17,nov,276,1,-1,0,unknown,no,24730
55,self-employed,married,tertiary,no,0,no,no,cellular,17,nov,252,3,-1,0,unknown,no,24731
35,self-employed,single,secondary,no,690,yes,no,cellular,17,nov,1012,1,-1,0,unknown,no,24732
44,housemaid,divorced,secondary,no,653,no,no,cellular,17,nov,475,1,-1,0,unknown,no,24733
40,management,married,tertiary,no,1777,yes,no,cellular,18,nov,81,4,-1,0,unknown,no,24734
50,technician,married,secondary,no,0,yes,yes,cellular,18,nov,126,2,-1,0,unknown,no,24735
35,self-employed,married,secondary,no,3329,no,no,cellular,18,nov,166,1,-1,0,unknown,no,24736
43,technician,married,tertiary,no,1201,yes,yes,cellular,18,nov,82,1,97,3,failure,no,24737
31,blue-collar,single,tertiary,no,761,no,no,telephone,18,nov,514,2,-1,0,unknown,yes,24738
40,self-employed,married,tertiary,no,3059,yes,yes,cellular,18,nov,41,1,182,1,failure,no,24739
53,technician,married,secondary,no,530,no,no,cellular,18,nov,244,1,-1,0,unknown,no,24740
56,management,married,secondary,no,0,no,no,telephone,18,nov,189,1,-1,0,unknown,no,24741
34,blue-collar,married,primary,no,7673,yes,no,cellular,18,nov,143,1,-1,0,unknown,no,24742
32,services,single,secondary,no,148,yes,no,cellular,18,nov,150,1,-1,0,unknown,no,24743
49,technician,married,unknown,no,323,yes,no,cellular,18,nov,41,2,-1,0,unknown,no,24744
33,technician,divorced,secondary,no,751,yes,no,cellular,18,nov,237,1,-1,0,unknown,no,24745
54,technician,divorced,secondary,no,2868,no,no,cellular,18,nov,42,1,-1,0,unknown,no,24746
46,blue-collar,married,tertiary,yes,-388,no,no,cellular,18,nov,295,2,-1,0,unknown,no,24747
44,entrepreneur,single,tertiary,no,1240,yes,no,cellular,18,nov,88,1,-1,0,unknown,no,24748
57,self-employed,married,tertiary,no,894,yes,no,cellular,18,nov,79,1,-1,0,unknown,no,24749
59,self-employed,married,secondary,no,201,no,no,cellular,18,nov,117,2,-1,0,unknown,no,24750
45,technician,married,secondary,no,2269,yes,no,cellular,18,nov,233,1,-1,0,unknown,no,24751
36,housemaid,married,primary,no,4324,yes,no,cellular,18,nov,139,4,127,4,failure,no,24752
44,management,married,tertiary,no,756,yes,no,cellular,18,nov,65,1,130,2,failure,no,24753
49,blue-collar,married,secondary,no,2039,yes,no,cellular,18,nov,283,2,-1,0,unknown,no,24754
43,entrepreneur,married,tertiary,no,13342,yes,no,cellular,18,nov,465,1,-1,0,unknown,no,24755
37,blue-collar,married,secondary,no,723,yes,no,cellular,18,nov,119,1,110,2,failure,no,24756
36,self-employed,single,secondary,no,15,no,no,cellular,18,nov,186,2,-1,0,unknown,no,24757
37,technician,married,secondary,no,195,yes,no,cellular,18,nov,68,1,194,2,failure,no,24758
42,blue-collar,married,secondary,no,879,yes,no,cellular,18,nov,140,1,-1,0,unknown,no,24759
41,technician,married,secondary,no,3275,yes,no,cellular,18,nov,121,1,168,1,other,no,24760
42,entrepreneur,married,tertiary,no,2249,yes,no,telephone,18,nov,228,1,125,5,failure,no,24761
34,technician,married,tertiary,no,7717,yes,no,cellular,18,nov,386,1,-1,0,unknown,no,24762
59,blue-collar,married,primary,no,162,no,no,telephone,18,nov,140,1,-1,0,unknown,no,24763
55,services,married,tertiary,no,606,no,yes,cellular,18,nov,114,2,-1,0,unknown,no,24764
53,technician,married,secondary,no,137,no,yes,cellular,18,nov,52,1,176,1,failure,no,24765
34,management,single,tertiary,no,26575,no,no,cellular,18,nov,93,1,-1,0,unknown,no,24766
34,services,married,secondary,no,135,yes,no,cellular,18,nov,109,1,-1,0,unknown,no,24767
37,self-employed,single,secondary,no,133,yes,no,cellular,18,nov,207,1,-1,0,unknown,no,24768
54,technician,divorced,tertiary,no,2133,no,no,cellular,18,nov,176,1,-1,0,unknown,no,24769
34,blue-collar,married,secondary,no,2305,yes,no,cellular,18,nov,301,1,-1,0,unknown,no,24770
31,admin.,single,secondary,no,19,yes,no,cellular,18,nov,1978,1,-1,0,unknown,yes,24771
57,management,married,tertiary,no,2101,no,no,cellular,18,nov,101,5,-1,0,unknown,no,24772
35,management,married,tertiary,no,1613,yes,no,cellular,18,nov,95,1,-1,0,unknown,no,24773
51,housemaid,divorced,secondary,no,-76,yes,no,cellular,18,nov,91,1,-1,0,unknown,no,24774
48,management,married,tertiary,no,1741,yes,yes,telephone,18,nov,40,1,-1,0,unknown,no,24775
44,technician,married,secondary,no,10888,yes,no,cellular,18,nov,67,1,105,1,failure,no,24776
34,management,married,tertiary,no,417,yes,no,cellular,18,nov,138,1,-1,0,unknown,no,24777
44,management,married,tertiary,no,0,yes,yes,cellular,18,nov,54,1,-1,0,unknown,no,24778
41,admin.,married,secondary,no,4320,yes,no,cellular,18,nov,164,1,166,2,failure,no,24779
35,management,married,tertiary,no,618,yes,no,cellular,18,nov,116,1,-1,0,unknown,no,24780
34,management,married,tertiary,no,65,yes,no,cellular,18,nov,544,1,-1,0,unknown,no,24781
35,technician,married,secondary,no,4508,yes,no,cellular,18,nov,854,1,-1,0,unknown,yes,24782
56,self-employed,divorced,secondary,no,0,no,no,cellular,18,nov,348,1,-1,0,unknown,no,24783
39,blue-collar,married,secondary,no,263,yes,no,cellular,18,nov,365,1,-1,0,unknown,no,24784
33,management,divorced,tertiary,yes,280,no,yes,cellular,18,nov,155,1,-1,0,unknown,no,24785
41,blue-collar,married,primary,no,1461,yes,no,cellular,18,nov,290,1,165,2,success,no,24786
45,technician,single,unknown,no,7108,yes,yes,cellular,18,nov,53,1,172,3,failure,no,24787
53,entrepreneur,married,unknown,no,2496,no,yes,cellular,18,nov,94,1,-1,0,unknown,no,24788
33,technician,married,secondary,no,256,yes,no,cellular,18,nov,76,1,-1,0,unknown,no,24789
30,services,married,secondary,no,33,no,no,cellular,18,nov,36,1,-1,0,unknown,no,24790
38,technician,single,tertiary,no,1674,no,no,cellular,18,nov,333,1,-1,0,unknown,no,24791
44,entrepreneur,divorced,tertiary,no,316,yes,no,cellular,18,nov,244,1,-1,0,unknown,no,24792
34,management,married,tertiary,no,0,yes,no,cellular,18,nov,244,1,-1,0,unknown,no,24793
36,management,single,tertiary,no,13,no,yes,cellular,18,nov,106,1,-1,0,unknown,no,24794
48,management,married,secondary,no,4415,yes,no,cellular,18,nov,271,1,102,6,failure,no,24795
33,blue-collar,married,secondary,no,24,yes,no,cellular,18,nov,184,1,-1,0,unknown,no,24796
31,management,married,tertiary,no,2,yes,no,cellular,18,nov,224,1,-1,0,unknown,no,24797
44,technician,married,secondary,no,2126,no,yes,cellular,18,nov,166,1,-1,0,unknown,no,24798
47,unemployed,single,secondary,no,4819,no,no,cellular,18,nov,144,1,-1,0,unknown,no,24799
41,technician,married,secondary,no,112,yes,no,cellular,18,nov,55,1,-1,0,unknown,no,24800
58,management,married,tertiary,no,9339,yes,no,telephone,18,nov,52,3,172,3,other,no,24801
56,technician,married,secondary,no,589,yes,no,cellular,18,nov,208,1,26,3,success,no,24802
32,admin.,single,tertiary,no,170,no,no,cellular,18,nov,74,1,-1,0,unknown,no,24803
34,blue-collar,married,secondary,no,559,yes,no,telephone,18,nov,47,1,193,1,other,no,24804
40,admin.,single,secondary,no,0,yes,no,cellular,18,nov,341,1,-1,0,unknown,no,24805
54,management,married,secondary,no,2203,yes,no,telephone,18,nov,151,1,-1,0,unknown,no,24806
48,entrepreneur,married,secondary,no,104,yes,yes,cellular,18,nov,55,1,-1,0,unknown,no,24807
33,admin.,married,tertiary,no,1636,yes,yes,cellular,18,nov,62,1,-1,0,unknown,no,24808
35,technician,single,tertiary,no,172,yes,yes,cellular,18,nov,52,1,-1,0,unknown,no,24809
51,admin.,divorced,secondary,no,390,no,no,telephone,18,nov,368,1,-1,0,unknown,no,24810
41,technician,married,secondary,no,476,yes,yes,cellular,18,nov,132,1,-1,0,unknown,no,24811
41,entrepreneur,married,secondary,no,2105,yes,no,cellular,18,nov,134,1,-1,0,unknown,no,24812
47,technician,married,secondary,no,93,no,yes,cellular,18,nov,194,1,-1,0,unknown,no,24813
48,self-employed,married,tertiary,no,16,yes,yes,cellular,18,nov,214,1,-1,0,unknown,no,24814
45,technician,married,secondary,no,3944,yes,no,cellular,18,nov,141,1,-1,0,unknown,no,24815
55,management,married,tertiary,no,4982,yes,no,telephone,18,nov,51,1,-1,0,unknown,no,24816
35,technician,married,secondary,no,14,yes,no,telephone,18,nov,23,1,-1,0,unknown,no,24817
32,admin.,married,tertiary,no,2831,yes,no,cellular,18,nov,278,2,-1,0,unknown,no,24818
50,management,married,secondary,no,2717,yes,no,cellular,18,nov,188,1,-1,0,unknown,no,24819
59,management,married,tertiary,no,63,no,no,telephone,18,nov,89,1,-1,0,unknown,no,24820
48,technician,married,secondary,no,6376,yes,no,cellular,18,nov,56,4,-1,0,unknown,no,24821
33,entrepreneur,married,tertiary,no,196,yes,no,cellular,18,nov,58,1,-1,0,unknown,no,24822
38,entrepreneur,divorced,secondary,no,36,no,no,cellular,18,nov,84,2,-1,0,unknown,no,24823
54,technician,married,secondary,no,13,yes,no,cellular,18,nov,145,2,-1,0,unknown,no,24824
39,admin.,single,tertiary,no,283,yes,no,cellular,18,nov,346,1,179,3,other,no,24825
36,technician,married,secondary,no,154,yes,no,cellular,18,nov,231,1,96,2,other,no,24826
49,management,married,tertiary,no,470,no,no,cellular,18,nov,79,1,-1,0,unknown,no,24827
41,management,married,tertiary,no,1199,yes,no,cellular,18,nov,286,1,-1,0,unknown,no,24828
51,entrepreneur,married,tertiary,yes,4,yes,no,cellular,18,nov,80,1,-1,0,unknown,no,24829
37,entrepreneur,divorced,tertiary,no,66,no,no,cellular,18,nov,1164,2,-1,0,unknown,yes,24830
38,entrepreneur,single,tertiary,yes,0,yes,no,cellular,18,nov,120,1,-1,0,unknown,no,24831
39,self-employed,married,primary,no,2165,yes,no,cellular,18,nov,213,1,-1,0,unknown,no,24832
33,entrepreneur,married,tertiary,no,0,yes,yes,cellular,18,nov,114,1,-1,0,unknown,no,24833
47,management,divorced,tertiary,no,428,yes,no,cellular,18,nov,116,1,167,1,other,no,24834
42,entrepreneur,married,tertiary,no,257,no,yes,cellular,18,nov,340,2,-1,0,unknown,no,24835
53,technician,divorced,secondary,no,4856,yes,no,cellular,18,nov,151,1,-1,0,unknown,no,24836
36,blue-collar,married,unknown,no,722,yes,no,cellular,18,nov,242,1,182,2,failure,no,24837
42,admin.,single,secondary,no,-247,yes,yes,cellular,18,nov,104,2,28,2,success,no,24838
41,admin.,married,secondary,no,16517,no,no,cellular,18,nov,1268,2,-1,0,unknown,no,24839
44,technician,married,secondary,no,0,yes,no,cellular,18,nov,205,1,-1,0,unknown,no,24840
35,technician,married,tertiary,no,6,yes,no,cellular,18,nov,47,1,-1,0,unknown,no,24841
55,blue-collar,married,secondary,no,1164,no,no,cellular,18,nov,242,1,-1,0,unknown,no,24842
37,technician,married,secondary,no,0,yes,no,cellular,18,nov,173,1,179,6,failure,no,24843
35,management,single,secondary,no,5260,yes,no,cellular,18,nov,59,1,182,2,failure,no,24844
38,technician,married,tertiary,no,2453,yes,yes,cellular,18,nov,108,1,-1,0,unknown,no,24845
47,management,divorced,secondary,no,0,yes,no,cellular,18,nov,75,2,-1,0,unknown,no,24846
50,management,married,secondary,no,13931,yes,no,cellular,18,nov,132,1,-1,0,unknown,no,24847
35,entrepreneur,married,secondary,no,0,yes,no,cellular,18,nov,86,1,-1,0,unknown,no,24848
48,management,married,tertiary,no,2266,no,no,cellular,18,nov,676,1,-1,0,unknown,yes,24849
33,technician,single,secondary,no,1769,yes,no,cellular,18,nov,273,1,182,1,failure,no,24850
46,management,married,tertiary,no,4301,yes,yes,cellular,18,nov,50,1,183,2,failure,no,24851
59,retired,married,secondary,no,306,no,yes,cellular,18,nov,121,1,-1,0,unknown,no,24852
33,management,married,tertiary,no,0,yes,no,cellular,18,nov,88,1,-1,0,unknown,no,24853
46,admin.,divorced,secondary,no,7378,no,no,cellular,18,nov,466,1,-1,0,unknown,no,24854
52,management,divorced,tertiary,no,-723,yes,yes,cellular,18,nov,636,1,-1,0,unknown,no,24855
45,blue-collar,divorced,primary,no,2702,no,no,cellular,18,nov,110,1,-1,0,unknown,no,24856
56,management,married,tertiary,no,1388,no,no,cellular,18,nov,132,1,-1,0,unknown,no,24857
46,technician,married,secondary,no,68,yes,yes,cellular,18,nov,111,2,155,3,failure,no,24858
36,admin.,divorced,secondary,no,454,yes,no,cellular,18,nov,165,1,131,1,failure,no,24859
50,services,divorced,secondary,no,330,yes,yes,cellular,18,nov,281,1,-1,0,unknown,no,24860
57,admin.,married,secondary,no,1509,yes,no,cellular,18,nov,509,1,-1,0,unknown,no,24861
31,blue-collar,married,secondary,no,225,yes,no,cellular,18,nov,236,1,-1,0,unknown,no,24862
